dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_705.jpg,shoes,,False,275,183,RGB,00af1e688e668cc8e0901c682519da9ad2ef5be5f74b35c8826cacf26132061d,8855,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_308.jpg,glass,glass,True,474,840,RGB,00b00b7bf88f73838dc843c092a5d7f6cd3bf4f63b19700264e91db2271f75ee,18554,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_760.jpg,paper,paper,True,512,384,RGB,00c4d3ae3fb39a268af2e2ab7d567d64a6275a88ea04ea6e34e727570a3c541d,12438,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_421.jpg,metal,metal,True,512,384,RGB,00cb113efab64e877fe763e04113e4d6cd0f7448fad899bac05164614edf779a,17170,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_779.jpg,glass,glass,True,512,384,RGB,00cba166ae35f321e828c3a5bf23a3f626b027ffa14e43c11423994972f319a0,12421,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_599.jpg,metal,metal,True,276,277,RGB,00cd7d87185265c301dc4d7eb5ff482b7764b19977f788e9635b2989576e0594,11447,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1012.jpg,shoes,,False,225,225,RGB,00d8ec7548eaab178c54286d7499864fe9e9dab051134b5f7d7ed9a00afd2097,5421,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1110.jpg,cardboard,cardboard,True,450,682,RGB,00dac7628e975a7a1360dbcef8d8699caa43aa205bf2a48832c279ce7bef8ea4,56650,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_49.jpg,plastic,plastic,True,512,384,RGB,00e0bbcc0a75007fb79cb8e2e96a48c3d32941ee9ae8918590f846261d5aaac1,12113,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_222.jpg,shoes,,False,309,163,RGB,00e3b6619cd67b0e82a4fa4e0167b8b3ba4c74f73631fe901fbb916ed173d95a,6581,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1134.jpg,cardboard,cardboard,True,512,384,RGB,00e86b371fee7ff97b1709cf88e5ef4859ac4fd7463a9f15f2c67e7696be8029,34918,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_865.jpg,paper,paper,True,100,71,RGB,00ea9f7be2d7a69371922e814fd8d1fc9c254f6978c30146743a21b60c027b82,3082,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1072.jpg,paper,paper,True,475,266,RGB,00ed256e5dae6512eb068b867621bc6a3627dee8404a2f8899d0a91d9f58bf3c,31723,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_447.jpg,battery,,False,246,205,RGB,00f96739de25f8473b527aa14f777fd5cfce8d9e8a74624d740ec09a99b5c2b1,4131,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_125.jpg,plastic,plastic,True,512,384,RGB,00fda87186fdaf0484e7e3e3c5a56a22556c6c12c1d042c65d19821cfa460bc2,10938,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_915.jpg,paper,paper,True,512,384,RGB,010398aaaa4a7510fe1437862435d88013bce4f386a2f891ca3cb8180ebdd50c,9499,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_727.jpg,metal,metal,True,512,384,RGB,010951f3951c2ec38c5ee138f620c5ee83bf032e36944959ad028ae8f80e5b2a,28231,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_341.jpg,paper,paper,True,2000,2000,RGB,011043e4217534d046af918fd9e9a045e13b86aa7d504b944668f83b2296128f,395953,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_473.jpg,glass,glass,True,512,384,RGB,0112afaa0a92911ec345fbf99723dad11d1b7005cb0d923b2526cb4cb33cc56c,14615,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_695.jpg,paper,paper,True,532,532,RGB,01179df9bb3f482d3a81185a8bb453784f719c2e71b6b86c093ee9fef7907083,35520,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1064.jpg,plastic,plastic,True,225,225,RGB,011c2f57237659cdcafa68ef273d1b91e62c006f73c9c68d6f7213cb0c5f27be,2599,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1092.jpg,cardboard,cardboard,True,257,196,RGB,012632f435b5a1a30e4be24c117cb7a39bf95175fdd8ac4c290f17bdbe045c1f,4255,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1236.jpg,clothes,,False,400,534,RGB,012cc14d70898ca2ae3b2a13395809869281382d142e478e5b528366a2506307,37670,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_338.jpg,clothes,,False,400,533,RGB,012e28a205e77fb5f751dfe9d4f45d10ce17d1f94ecfd724d479360808ace9db,56797,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1811.jpg,clothes,,False,400,533,RGB,0130999ec166b866ac8f9aafa2ff76b6d15f8ebeabb051c74733add7c4d8c0f4,23949,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_376.jpg,cardboard,cardboard,True,300,168,RGB,0134d3f9f5d071cd6bfcd54a8b3ee9ae93746a878f54e616165930fb4a03a5e3,4233,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_925.jpg,glass,glass,True,225,225,RGB,013cffe22032ab85537603d50a77059ad1cf84538e16b06645b81d2a22619842,3055,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1343.jpg,cardboard,cardboard,True,300,300,RGB,0140a4c3e7d4cc60413166cfbea0bf63eb57eceb6b6924425f15ec7129fb66d3,14779,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_847.jpg,cardboard,cardboard,True,474,631,RGB,014a978fdcdf33f5dedd1f9ab1cd7e0ce7d29d37b4c950a8ff47f6e9a2e85ec3,33850,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_778.jpg,clothes,,False,533,400,RGB,0152ec2ee85850e2a76ac73e63383608eb5a0b5b40aa5f1d9c78429c13c72798,26838,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_236.jpg,paper,paper,True,512,384,RGB,0154670a99ea33a7df713e3c1d46b3ddbaae489fe243844947b242e395041fe8,26990,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_601.jpg,battery,,False,225,225,RGB,015b50c5fab123a5cd3076f0b2b4d8ee2eaa39451a4fdb37b5e3fe50a6e9bf66,5873,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_62.jpg,shoes,,False,274,184,RGB,0163108bc024daa3b8bd6441854ada9d1a191159784907eff58ec0be01539028,7767,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_343.jpg,clothes,,False,400,533,RGB,016b53ce53831d176baaef3dc6c074e1a389ff86fc748653021115efc5d80271,20142,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_434.jpg,trash,trash,True,512,384,RGB,016c256ade2e52c40791cd3fca036b17e3e01219c80a2f7a4798dd055b2b9ecf,10933,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1542.jpg,glass,glass,True,131,225,RGB,016d069e7d1ae2cd0cb6138c9699c17e19aecf716f79b61194d156ba9c634c68,12036,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1801.jpg,clothes,,False,400,534,RGB,01710928d7e93faf2ee900ac5ad90f3da3760bf79b8001dfcbb9e20e05dc2c6f,13912,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_95.jpg,glass,glass,True,276,183,RGB,0171b0c4ec351051186b0be89b39927357c5a8ce90843c799f6ff16250e93d2e,12046,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1048.jpg,glass,glass,True,640,640,RGB,018522909ae380ce9efbaf5e2a217448ae7cbeb4da73779dd14219c658b49878,27774,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_402.jpg,paper,paper,True,475,354,RGB,01a43135120aaf7dcaf91babd8c56ce520a4b1452aa52c2b8ac8f20bbb1e3112,54045,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1402.jpg,glass,glass,True,512,384,RGB,01ab3f001cc739fff5eeb801be46140c80d43a4577384ff20a1acef9f446cf84,16389,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_520.jpg,battery,,False,239,211,RGB,01b0aa74777a6186f18bb5e1ba48cf9cf4e878928b36f773ac171dbccafae479,14356,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1730.jpg,glass,glass,True,292,173,RGB,01b26fd104e88e3faa900465d8d70244a01e88ea853d48e80218951adde58945,5407,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_328.jpg,battery,,False,232,217,RGB,01b7faa3f981824bf2bd9a3ae097b1dc5940d1eb9bbf0d98517e346038b455fc,11223,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1179.jpg,paper,paper,True,372,270,RGB,01bbbb3a44ae57a4a81ec34443d50f53d290cdca1aa3b30b23e6791941fb613e,26811,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_7.jpg,shoes,,False,225,225,RGB,01bbe7eb1a4caebe123216f1cfd92da90efc18d9d560fbc2177be3879808b19f,4276,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1043.jpg,cardboard,cardboard,True,225,225,RGB,01c3587800678cc3ddb234dab8c490288f7e8e71c4f3de706d43c44ff088ab69,3860,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_698.jpg,shoes,,False,400,534,RGB,01c6d663c9ca4d30595aeda7e0dd08f25788e2d2106fd33d7149ab5b70b7add7,33225,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_871.jpg,shoes,,False,259,194,RGB,01cb05b18e31da74ec178bd1428309a35d3ce8ae6765ac7f240378f972b7505c,2703,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_520.jpg,metal,metal,True,275,183,RGB,01cea8080e71f1cc800f35dc2f7f7b0cb4da264c1982cfd3e316a3711453679b,8972,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_588.jpg,plastic,plastic,True,1024,1024,RGB,01da5b1c6f6e248661750875d4ecfc8336af97b847b858d509593c45042c371d,126433,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_566.jpg,paper,paper,True,512,384,RGB,01de0e642d3da0ca996db66780a0de0494a68a4f9897fdd8747850bcbac51174,13436,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_280.jpg,glass,glass,True,512,384,RGB,01def532b4d96400d1dce7a04ee1a8a89c152ff168deae2252c7f91d5b2f4c67,12444,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_463.jpg,glass,glass,True,231,300,RGB,01e714119aa2b65096cc39695dd78a2f28a3563df555cc76144a7628e62431e9,7265,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1835.jpg,clothes,,False,400,532,RGB,01eb2931140b5e573c44747c3973dfb69cd53c4b83cde09e9e17be9fefad8c8f,20911,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1892.jpg,clothes,,False,400,533,RGB,01f050ba9aa7eabaa12a49f5ea5091dbc51e5b8e82a9cf269a1b0585a4a83035,21383,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_506.jpg,battery,,False,225,225,RGB,01f53223e65ae6e649759fed87e747133f60a1aa9b8e4cb8e8884a16d9ea0aba,4599,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1236.jpg,plastic,plastic,True,512,384,RGB,01f8d026e7a6f1fc6bc47cf9ddb98e7c23d0cfb538a2f1822bf5287beceb6872,14394,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1382.jpg,plastic,plastic,True,384,289,RGB,020208c134973afa5ab82b598f08db4ac029ab8b11ebc6163fa9f3bfd6cccc73,8296,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_283.jpg,plastic,plastic,True,293,172,RGB,020e51f79c9a9716422f05d0ad49b6ab6c199e7828912e1166567c63ce5a0d71,5736,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_652.jpg,cardboard,cardboard,True,375,1000,RGB,0217dcae3d60284d1dd457240859a8ea0908bfd84d757d224f8751d4980bf660,96903,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_836.jpg,shoes,,False,425,400,RGB,02191258462fe3adf217fec501449e7999a9876c83da8dc34a173373c2846ea3,35643,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_707.jpg,shoes,,False,280,180,RGB,021a471d46fbd62cb0afe57c158589467d0170d0a3fd3af012af76c0b13d207e,6770,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1813.jpg,clothes,,False,533,400,RGB,021a6323140844996f4c654e5f7b78cda0b7a0660be411f6c6098f004f9decda,21901,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_989.jpg,cardboard,cardboard,True,225,225,RGB,02284378ead866b586d314cd1f061a0c9d78b17654b9b335ea36ec30c3dd3006,4552,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_463.jpg,shoes,,False,261,193,RGB,0229033e2042310f04cf0b7deac353f5cc0d96234eb83f92749d6ff77d33a655,5780,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_279.jpg,shoes,,False,252,200,RGB,02344adf445f452d25eaa9fd7bd014a5a2dabd12127dcf1acd38303b52a7f2e8,4215,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_98.jpg,cardboard,cardboard,True,300,168,RGB,02398893035c6683a0ec6609ffd37eb66c3b024a8ff6a1ecf858472e525f5c30,5196,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_375.jpg,plastic,plastic,True,512,384,RGB,023c1c633cd1d69cac64abb54d1d300f51fe2c208770db4732584e35382591c5,17885,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_106.jpg,battery,,False,243,207,RGB,023db4def2d70040ba0a18c91d4d5db5946bfb5f63fcacdd149912dd6bb4c54c,6614,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_77.jpg,metal,metal,True,512,384,RGB,0240d79e364cd38b6b0ae37f8fa09d5121a65e2ba21eb4229f9931346aa460c6,14179,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_957.jpg,cardboard,cardboard,True,280,280,RGB,0249731d0b99d3437bebba250fc8b16d928cf2870677700574bc2c185cce75e1,8233,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_23.jpg,paper,paper,True,800,829,RGB,024d86c41c36ebca8b7fb969d2c190d8ac6ac97648347066d856be19d3e59c15,169897,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_831.jpg,metal,metal,True,512,384,RGB,0253bcb2f1b13887013ce924d61ff67f63a02b377ae6ee189541e4d18acde7ba,9812,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_866.jpg,plastic,plastic,True,168,299,RGB,0265cae1d738d8cf23dc325dd624bdc84b42d6ce07eac8d87d3366df6d23e4dc,4508,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_107.jpg,plastic,plastic,True,190,266,RGB,026f05c2654952f90f6e43a976c3c31813140b8381b90fcf5fd4d61179587df6,6127,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1042.jpg,paper,paper,True,512,384,RGB,026ff2aaf51863144d94ac30c00a9ebad58cdb01335f58128474e1b3bc386ca7,10995,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_872.jpg,plastic,plastic,True,833,833,RGB,027695b5a1fabb405b1e2cafc7e0d33b6ac8684fe9ae7d9aff0d75fe2e4bebe9,138677,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_72.jpg,trash,trash,True,800,600,RGB,0278d726168b4aa2bcdbd3a780a0058dfa2579f6f34d64b97ddbc433f62edf96,80583,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_666.jpg,shoes,,False,200,252,RGB,0280480ce3ea2f7098a5bc0e37d213f5d931ca6a285a80b804bc676992aa3063,3926,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_66.jpg,battery,,False,225,225,RGB,0293919ede93f198f9a3bf73c2936678f170324659ac558bbe3b90a898998525,5443,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_641.jpg,battery,,False,275,183,RGB,0296e87df91afc1253966794c94d1fc84e749b4ff146f52e926608c88a5d4353,6673,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_616.jpg,clothes,,False,400,638,RGB,02982013552aa7a427df037730b640f1364131ae91a0886be1fa5cd84306b7c5,28684,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_491.jpg,paper,paper,True,300,168,RGB,02a23f3700eb1b7d744a4e366a80a801279d6bd0602b8fff122c079ac50fe3e1,24125,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1715.jpg,glass,glass,True,512,384,RGB,02a46a9c5478fbcd6c96d8d10229ac80ddf002dc839efe95be2d9eba97bacd0a,9288,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1663.jpg,glass,glass,True,225,225,RGB,02abf84e389a2321b3047a1dd7a103a6314ec61a2bac28d17a0adc3c562dd392,5540,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_869.jpg,plastic,plastic,True,512,384,RGB,02ac4f6ea8c3bb88022ae62c041f10aba417a89b9bff40882d5b906267b2132d,22219,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_957.jpg,plastic,plastic,True,398,530,RGB,02b45f738df98383554716783784dfa4cd6d48615dc2dd01e27eb59a7e31f091,31910,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_441.jpg,trash,trash,True,800,450,RGB,02b4c2b796d511151a1572f2e81d8ab8c77a30779e8219367b011dc2a2cc2b30,73862,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_227.jpg,battery,,False,285,177,RGB,02b7d1980c72b1ed6e53dd030008f8bedcf5912d123d7d454ff280c24f6cff22,2146,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1803.jpg,clothes,,False,400,534,RGB,02baabf8e2bf004cba44b4497b390c4b296f1b747466b45c7fe8ec4ddc0e8552,18450,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1041.jpg,plastic,plastic,True,310,163,RGB,02c2a6776f41bb125ec0e4e3600d554c2560c0740f24531492ff99efbbb58998,16938,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_434.jpg,paper,paper,True,270,320,RGB,02c83154ce60290f1200ba9d35a5ecb2726de2b33b3639cefa70402736454170,50145,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_425.jpg,clothes,,False,533,400,RGB,02d1a94857a7d585eb5144e693d725bb50c741d90fbf87e869b007e0bc72cdd4,28522,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1079.jpg,cardboard,cardboard,True,512,384,RGB,02d2fd8bf5530e970dbef1107cee1a731c781a838d61174953a3d171963f5d94,21821,3,True,False,0,True
