dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup,excluded_due_to_target_overlap
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1715.jpg,glass,glass,True,512,384,RGB,02a46a9c5478fbcd6c96d8d10229ac80ddf002dc839efe95be2d9eba97bacd0a,9288,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_869.jpg,plastic,plastic,True,512,384,RGB,02ac4f6ea8c3bb88022ae62c041f10aba417a89b9bff40882d5b906267b2132d,22219,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1079.jpg,cardboard,cardboard,True,512,384,RGB,02d2fd8bf5530e970dbef1107cee1a731c781a838d61174953a3d171963f5d94,21821,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_381.jpg,metal,metal,True,512,384,RGB,02ec8cb34c4e1121098fb1f5b050d94e72bf149165e2679134188001b5b4bc06,42526,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_364.jpg,metal,metal,True,512,384,RGB,030338f9dd3986a571552865e0fda1d91e13293fb370b1c0b110fc4043d03484,17148,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_692.jpg,paper,paper,True,512,384,RGB,031dd1191a2dbacb3366708667ea6ba4fe68d87619ba9366e36d7a68bc8f7e9b,11363,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1074.jpg,plastic,plastic,True,512,384,RGB,035d22330d0d075cc9f336a640224688346994d7f0f9e7512216aca90d1fc505,14088,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1019.jpg,glass,glass,True,512,384,RGB,0381217bb245aadb51014ebd8f8cd802013dc1ee9a3cfd263c5fa9563a346760,12894,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_995.jpg,glass,glass,True,512,384,RGB,03dc0b4a954ae8b2a9044eb853ccb35c232b5d0bb7077c3cff09ddc1e813708d,9596,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_901.jpg,metal,metal,True,512,384,RGB,03df33467ca34568ab435414614bb91881b006510bfa7fcc5cb131f51990ec9c,13290,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_458.jpg,glass,glass,True,512,384,RGB,03fc1a7c0a8ae695a6718ef0ed67f2c702a551a220dc86546e7aefa56754a097,6789,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_817.jpg,metal,metal,True,512,384,RGB,0413e18095f291a9981eef27ef111f46bc08d420777b5866fc6293b36f80eed7,23563,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_132.jpg,cardboard,cardboard,True,512,384,RGB,0417170e5e24a3210f42957a6b7c058c5985b2e01c11a76384cf4ede41fc6580,21567,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_324.jpg,paper,paper,True,512,384,RGB,04290269968b9c9713d5c0fa1fb026529d365c90a2cf268089b048b8262470e6,33662,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_737.jpg,plastic,plastic,True,512,384,RGB,043b7646fdac3e6af282ae292b74a8cca39e8d5edc36b004046cf348689644da,10316,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_461.jpg,paper,paper,True,512,384,RGB,0490e06c49cc09e801b5a3b988c0e4cae3a277e0c0dcf1532dd2481ec12f541c,13620,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_148.jpg,plastic,plastic,True,512,384,RGB,049e0cca6b8514626cb43768ed556f745589a26b0ab91b9e69d648aa00324495,16318,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_246.jpg,cardboard,cardboard,True,512,384,RGB,0508c9888988e9c335d2ed849c10f4206e73bef9c2603b5fca4c73cb8d956eb4,22339,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_416.jpg,metal,metal,True,512,384,RGB,05293a24ebfa31caa438ba522996f715de17ba84a8618e0a3db7d17cbcc14eaa,16000,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_792.jpg,plastic,plastic,True,512,384,RGB,054a9303cef789e03f84b8ec018cece84beb906a64c6aaba75c15e1c4d4d1027,9538,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_678.jpg,metal,metal,True,512,384,RGB,05712498b243211d0e0e6292cbb8ed6c2df586212ab5009bb470b87c5f362bec,26838,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_193.jpg,paper,paper,True,512,384,RGB,057644efe18833281f00eb77a07ad4024d626d1c6f3bc2130b97868def2e6408,14096,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_642.jpg,glass,glass,True,512,384,RGB,05b945d5d004b3c64416a2b92727d8b493f87b63732e03fb5180376d34600c70,10388,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1517.jpg,plastic,plastic,True,512,384,RGB,05da256767172a2eb0619d0014d6763bb4cbb92b75e3fd328c5db86f6f80f6bc,10109,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_539.jpg,paper,paper,True,512,384,RGB,060686c8212b009e41d21712e8d132d4e5a0a0eacf07bee5d81095c63f384164,10869,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_297.jpg,paper,paper,True,512,384,RGB,0611db0e706c308fb625bb6c83494421f71d00c224956430cb258017d3fd286e,45507,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1249.jpg,plastic,plastic,True,512,384,RGB,06210ee684574356308ab6a75b5c7cdedc9959a0b1033b968d98d1dee7fb5b90,19339,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_324.jpg,glass,glass,True,512,384,RGB,0645108795eb95f8206e17995470fbe0ff6d76f7bd352db55770dc49718eb4e6,9989,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_157.jpg,metal,metal,True,512,384,RGB,0647d5376a54912ffb1ad2a53a18139a3d78d5901f34f9e372dab207f6dc7c3c,32406,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1533.jpg,plastic,plastic,True,512,384,RGB,067d32a5afde16199cbe295b57d04bde2495c5f5f54c1053982d9ee706733af1,8235,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_126.jpg,metal,metal,True,512,384,RGB,06a375005afe2eaa148c3151b5887374b35724bd7f0998027602c111a468565c,23265,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1074.jpg,paper,paper,True,512,384,RGB,06a3fd636f031d89e3fb4420c4642c335a68cb22e2b40a6e9264e46520e2e6ab,25851,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_216.jpg,metal,metal,True,512,384,RGB,06c1dd04695d400b37ba96e1fb2455b6bd8dbb6e7f0cb5b9b6cc0ffc4b6eb32b,17456,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_693.jpg,cardboard,cardboard,True,512,384,RGB,06ed07ee05770c9b54c0bb775e50183a898985c514ec191ad00432c0bae46583,22991,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_416.jpg,plastic,plastic,True,512,384,RGB,06f511f3f263c68b88df3da413392322c6615510bcc0844abf7e47fb822e94a5,13137,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_319.jpg,trash,trash,True,512,384,RGB,0767882db2a9d02d83b5f92304f0addbb87928bf1c658f7bcdaf10dfce37f5a8,12646,2,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_160.jpg,metal,metal,True,512,384,RGB,077c55b3fedbef7bed89a822a33b6543cc7724b6160928d58d8bfc8354c4cba6,9528,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_220.jpg,metal,metal,True,512,384,RGB,07d65036157aa88ae26a72341a2f6a2af41af43729bca6f3d88b994e6d66c693,12657,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_669.jpg,cardboard,cardboard,True,512,384,RGB,082481ed884286c4380d107d5c20ec264ad27808210a960f2d7fe1acbfaeb2ca,19565,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1034.jpg,glass,glass,True,512,384,RGB,084511aff76ddb2668538ed7a25fe803d53e625cd3734f5a5656e00a76fb7a92,8296,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_749.jpg,cardboard,cardboard,True,512,384,RGB,085d315f8e07cc02331078e9eec61642a2b69101b20e234ceb69e2e6535680cf,27373,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_715.jpg,paper,paper,True,512,384,RGB,0877a4c8265392dbf72773bab97107db33249a7add9b12df7d3568f51d8eca4a,12076,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_942.jpg,cardboard,cardboard,True,512,384,RGB,087c11b5a5003eaabded9748b1ee459baaed56492c02cd1bcdf17587aac01233,16325,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_74.jpg,trash,trash,True,512,384,RGB,087e89608720c132a27bad153b651988f1bd22847c275b12dda9d7436f50af2b,11043,2,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_975.jpg,cardboard,cardboard,True,512,384,RGB,088abe8da4601c733f63ab5ac545693835a927ae20a66c49e6906ac7ff157bd2,28797,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1290.jpg,paper,paper,True,512,384,RGB,08d34a8e2c1c957356bac99fe209d888a26de1567219a05c709f9bad4622d902,20903,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_518.jpg,paper,paper,True,512,384,RGB,08d8d85108c138824c66df05dce02dde50342d846881f4de81f4a64c8acd3391,14859,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_483.jpg,glass,glass,True,512,384,RGB,090284c9439f7721302127d75180f285d148ead5f923a3b0ca020260bacf18fa,8295,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_80.jpg,metal,metal,True,512,384,RGB,093bb7624598febe1376792108f31ea7039798e4e6e248148817a9999ef39bc1,27598,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1586.jpg,plastic,plastic,True,512,384,RGB,094c6c3a65cbea6b2a26f25e763b073b57a90786a13eeb010b5d139426a90a5f,12293,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1144.jpg,paper,paper,True,512,384,RGB,0970cd522f3edfd684615e01241735c3e6feb4f81d7088bdc4b174e199819666,13601,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_431.jpg,plastic,plastic,True,512,384,RGB,09a6d4927b5d8d3c819db94ab60cc96a484abd731c2c08f323033a80430e3467,16322,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1616.jpg,glass,glass,True,512,384,RGB,09c42f13f1174b8a13f64af3d6fe4589a14b8a2b4124819bead0f3fbfc467d1e,9089,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_127.jpg,paper,paper,True,512,384,RGB,09c9a789456404445c500cd5e50903e020456e25ffdf9aa5caa638440347cc5d,21259,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_504.jpg,paper,paper,True,512,384,RGB,09e48f6be6e26e151c8fe44499a14c46d23e80d92a2478d990b14ff8d1be5fad,9936,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_814.jpg,plastic,plastic,True,512,384,RGB,09e75e68f5b4514645b59e090f13b430d448b9ba03ea05a648a0ed83be35d4ec,20022,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_467.jpg,paper,paper,True,512,384,RGB,09e7eccd73b0f56d3daa6656d3a1388e92b9b25aff046816caba9c7d05b244d4,13018,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_909.jpg,cardboard,cardboard,True,512,384,RGB,09ef119ac332f41df67786cd6a579806abbe9cb55591f0dd817c986dc6a306af,21906,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_399.jpg,metal,metal,True,512,384,RGB,0a0206ae58033eba8cd830128181304756920c01ec3c7e599cad6ec9d71ef70b,16097,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1495.jpg,glass,glass,True,512,384,RGB,0a03e1abddfde7fb459220a2235c9ac71c5a1e425da3e15b25e4b26697f430f2,12554,2,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_149.jpg,cardboard,cardboard,True,512,384,RGB,0a2811895c18884b47751b2c019fa4e4c4786d9e85ab39d64148527df00648ed,19251,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1532.jpg,plastic,plastic,True,512,384,RGB,0a31fee31053146410b99eb9734305556d5cc7b83c0c3c88931353d3753ba4ff,23171,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1332.jpg,plastic,plastic,True,512,384,RGB,0a443cac418bc3985c61276257e424f64b630492a54dcdb79658199339143c7c,12701,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_742.jpg,plastic,plastic,True,512,384,RGB,0a5f58a0cf30bc2e81f6b5b9305db468ff5ab6feb7537a6877bc5a5e9d4f28a2,12507,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_129.jpg,paper,paper,True,512,384,RGB,0a79fde1ce7784eaffff4d5902eb37de1a0f9b7500bb3ce3c1b7c5a97cb8f46d,42996,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_193.jpg,metal,metal,True,512,384,RGB,0a85c75cdd7a30aafbb140bd84ced4847380370e5a901b7e4935e3cd7328e9cc,10752,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_18.jpg,metal,metal,True,512,384,RGB,0a87299066ebc0b2188ceb3b7191bacef452188b6aaaf17aeb6c44227a0001d1,14051,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_402.jpg,cardboard,cardboard,True,512,384,RGB,0aaf69cb9229ac6d01d5e9d12c2e64018beb1fa0906c98b07004b4ebbaf748c3,11422,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_954.jpg,cardboard,cardboard,True,512,384,RGB,0adfed199fc150b2e773ac4953de42be1a5e13d4bd1fa9ac0611ea829a3d3a83,22101,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1669.jpg,glass,glass,True,512,384,RGB,0ae973374777878d2f29b4ae38a5f70b901573e8aa4d17b2ac2f9340eb781804,12238,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_163.jpg,cardboard,cardboard,True,512,384,RGB,0b10a1d8d6c09965c27c30e4f76422f8b76318acf08a02ef93b54d9616308280,21786,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_179.jpg,glass,glass,True,512,384,RGB,0b3aad79e2f0cd38d038386947500132cbc9693b34576ecfc9f2c0e33d90125c,8647,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1444.jpg,plastic,plastic,True,512,384,RGB,0b529f3d5ce73e58b4168a271e5e29bb66ade9eb0ddd9616b55ed7e3068a9104,16812,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_454.jpg,paper,paper,True,512,384,RGB,0bda48fe1972ebbcf982f8934f9f171df7c6109772be028f8605ad06ecd529c5,30584,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_926.jpg,plastic,plastic,True,512,384,RGB,0bf1327c0f1a2d08994b88c56e332f4f36c3b8dac07c59c8965e85c7e9741a30,12285,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1248.jpg,cardboard,cardboard,True,512,384,RGB,0c0f13539196d62fd91ddf05ace7a2d4d980dbc3800cb532e97f9e75362f3f8b,10110,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_142.jpg,cardboard,cardboard,True,512,384,RGB,0c2f1933daca344522a87b444d5cac5ef2bed44da2c1d5276e21432aa2c7eae7,20847,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1227.jpg,cardboard,cardboard,True,512,384,RGB,0c2f6c0edcbe5048e00e8cf3544c7d88da44ba424ef3ee6cf0124abef83ce311,20220,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1113.jpg,paper,paper,True,512,384,RGB,0c31ace71078d7fd3f7b527b20e8785e8eee71089956ef01deda3849119cfe2f,33586,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_404.jpg,metal,metal,True,512,384,RGB,0c3984b1ae67a32430a3628a0e11bf2c6e95687649badaedaf6b0f64b8882a34,14032,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_677.jpg,paper,paper,True,512,384,RGB,0c64f8aa4b5edbed72fd5f0683dcd3285df7300b973ae2b5013b4eabedc8f7d0,17627,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_888.jpg,glass,glass,True,512,384,RGB,0c7cefb069557730f9db56d0d4ee585a0dbc675721f0eea74e523466d6950136,13921,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_276.jpg,metal,metal,True,512,384,RGB,0ca9f3bbece958bc3b601a84ba4c89cd09513172f1047a602fa0712ec66b7452,8748,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_544.jpg,metal,metal,True,512,384,RGB,0cbb9f87d347d1be4ecebb5988a8a450bd844cafafd79958f07fc933b28952e6,16657,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1614.jpg,glass,glass,True,512,384,RGB,0cc5dfca0ae745d898ef5b6b9cc68c1f82e19f51fc35d6db997afabd0a26dec4,15693,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_451.jpg,metal,metal,True,512,384,RGB,0d0b1ce11bfc48bc657944a59ac091295f76850647837293666d1413525bb999,21345,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_23.jpg,plastic,plastic,True,512,384,RGB,0d1045d59f049c16a905ecdb1f2e35dccf3c631313c6ade6301b211fcd064191,15379,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1168.jpg,cardboard,cardboard,True,512,384,RGB,0d19e7e6ef97e06bae787b9283eaa8f08df88b9b653e5be0e9ff75720d0239fb,13820,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_510.jpg,metal,metal,True,512,384,RGB,0d7a4d93a05909296f09b8e7717252bf51dd2630ac120418155f590beb005e93,22325,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_52.jpg,paper,paper,True,512,384,RGB,0d8032903e348d8797d74caa956af7613e3adf78d98eb7d44f5de41324122187,29400,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_413.jpg,cardboard,cardboard,True,512,384,RGB,0d8e4333a63dd90e6312acb99840d7ea42c0ae632b9cc269703235a6afcd445f,19048,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_968.jpg,paper,paper,True,512,384,RGB,0de99ccf58fd88570e851dcef50c2599a84b63890fe66c40506e429dcc73781f,33488,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_795.jpg,paper,paper,True,512,384,RGB,0e1fe4cbdbe701ceabdc1edebd372231c473d32037e93f9f034c7d3f4f5f2c7d,12571,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_219.jpg,paper,paper,True,512,384,RGB,0e358d72119e9683595d119f511d65212e0bff253196494c48d31a297cdf976f,30109,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_348.jpg,metal,metal,True,512,384,RGB,0e4e8e413f4b1d56a22dafd8cc1487c4193933aff1984a2a97f741271bfd0c5c,14100,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_228.jpg,plastic,plastic,True,512,384,RGB,0e5498eeb7c54c88280aacb7e375089fba40be8473c73127fc592fc6e763db5e,11013,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1028.jpg,glass,glass,True,512,384,RGB,0e561c15c18303512b8baad98b5e5b7920b44cc23ae0d7cb6565d7c5aa5022ef,16694,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_247.jpg,cardboard,cardboard,True,512,384,RGB,0e59c74d7c807699786867d35ca45e7b68e1bb7743dba994de8e55d9ff997cf3,29829,3,True,False,0,True,True
